,datetime,bid_open,bid_high,bid_low,bid_close,bid_volume,bid_average,bid_barCount,ask_open,ask_high,ask_low,ask_close,ask_volume,ask_average,ask_barCount
32400,2020-07-13 09:00:00+00:00,0.89695,0.89695,0.8969,0.8969,-1,-1.0,-1,0.89696,0.89696,0.89692,0.89692,-1,-1.0,-1
36000,2020-07-13 10:00:00+00:00,0.89787,0.89787,0.89787,0.89787,-1,-1.0,-1,0.89792,0.89792,0.89791,0.89791,-1,-1.0,-1
39600,2020-07-13 11:00:00+00:00,0.89884,0.89884,0.89883,0.89884,-1,-1.0,-1,0.89887,0.89887,0.89886,0.89887,-1,-1.0,-1
43200,2020-07-13 12:00:00+00:00,0.89925,0.8993,0.89925,0.89929,-1,-1.0,-1,0.89927,0.89933,0.89927,0.8993,-1,-1.0,-1
46800,2020-07-13 13:00:00+00:00,0.89855,0.89855,0.89853,0.89853,-1,-1.0,-1,0.89859,0.89859,0.89858,0.89858,-1,-1.0,-1
50400,2020-07-13 14:00:00+00:00,0.89986,0.89988,0.89985,0.89987,-1,-1.0,-1,0.89988,0.8999,0.89987,0.89989,-1,-1.0,-1
54000,2020-07-13 15:00:00+00:00,0.90083,0.90084,0.90076,0.90076,-1,-1.0,-1,0.90085,0.90086,0.90078,0.90079,-1,-1.0,-1
57600,2020-07-13 16:00:00+00:00,0.901,0.90103,0.901,0.90103,-1,-1.0,-1,0.90103,0.90105,0.90103,0.90105,-1,-1.0,-1
61200,2020-07-13 17:00:00+00:00,0.90114,0.90114,0.90113,0.90113,-1,-1.0,-1,0.90117,0.90117,0.90116,0.90116,-1,-1.0,-1
64800,2020-07-13 18:00:00+00:00,0.90274,0.90274,0.90269,0.90272,-1,-1.0,-1,0.90277,0.90277,0.9027,0.90274,-1,-1.0,-1
68400,2020-07-13 19:00:00+00:00,0.90304,0.90306,0.90304,0.90305,-1,-1.0,-1,0.90307,0.9031,0.90306,0.90306,-1,-1.0,-1
72000,2020-07-13 20:00:00+00:00,0.90385,0.90388,0.90385,0.90388,-1,-1.0,-1,0.90387,0.90391,0.90387,0.90389,-1,-1.0,-1
78300,2020-07-13 22:00:00+00:00,0.90333,0.90367,0.90333,0.90335,-1,-1.0,-1,0.90345,0.90381,0.90345,0.90345,-1,-1.0,-1
81900,2020-07-13 23:00:00+00:00,0.90342,0.90344,0.90342,0.90343,-1,-1.0,-1,0.9035,0.90353,0.9035,0.90352,-1,-1.0,-1
0,2020-07-14 00:00:00+00:00,0.90381,0.90383,0.90372,0.90372,-1,-1.0,-1,0.90387,0.90389,0.90376,0.90377,-1,-1.0,-1
3600,2020-07-14 01:00:00+00:00,0.90413,0.90417,0.90413,0.90413,-1,-1.0,-1,0.90419,0.90419,0.90417,0.90417,-1,-1.0,-1
7200,2020-07-14 02:00:00+00:00,0.9038,0.9038,0.90376,0.90376,-1,-1.0,-1,0.90387,0.90387,0.9038,0.9038,-1,-1.0,-1
10800,2020-07-14 03:00:00+00:00,0.90386,0.90386,0.90386,0.90386,-1,-1.0,-1,0.90389,0.90389,0.90388,0.90389,-1,-1.0,-1
14400,2020-07-14 04:00:00+00:00,0.90351,0.90352,0.9035,0.90352,-1,-1.0,-1,0.90355,0.90356,0.90353,0.90356,-1,-1.0,-1
18000,2020-07-14 05:00:00+00:00,0.90357,0.90357,0.90356,0.90356,-1,-1.0,-1,0.90361,0.90361,0.90361,0.90361,-1,-1.0,-1
21600,2020-07-14 06:00:00+00:00,0.90362,0.90365,0.90361,0.90365,-1,-1.0,-1,0.9037,0.90375,0.9037,0.90375,-1,-1.0,-1
25200,2020-07-14 07:00:00+00:00,0.90474,0.90477,0.9047,0.90471,-1,-1.0,-1,0.90476,0.90479,0.90472,0.90473,-1,-1.0,-1
28800,2020-07-14 08:00:00+00:00,0.90498,0.905,0.90497,0.905,-1,-1.0,-1,0.90501,0.90502,0.90499,0.90501,-1,-1.0,-1
32400,2020-07-14 09:00:00+00:00,0.90599,0.90604,0.90598,0.90601,-1,-1.0,-1,0.90612,0.90614,0.90608,0.90611,-1,-1.0,-1
36000,2020-07-14 10:00:00+00:00,0.90741,0.90743,0.9074,0.90741,-1,-1.0,-1,0.90743,0.90745,0.90743,0.90743,-1,-1.0,-1
39600,2020-07-14 11:00:00+00:00,0.90797,0.90797,0.90796,0.90796,-1,-1.0,-1,0.90799,0.90801,0.90799,0.90801,-1,-1.0,-1
43200,2020-07-14 12:00:00+00:00,0.90802,0.90807,0.90802,0.90807,-1,-1.0,-1,0.90806,0.90811,0.90806,0.9081,-1,-1.0,-1
46800,2020-07-14 13:00:00+00:00,0.90872,0.90874,0.90872,0.90873,-1,-1.0,-1,0.90877,0.90877,0.90876,0.90877,-1,-1.0,-1
50400,2020-07-14 14:00:00+00:00,0.91048,0.91052,0.91044,0.91051,-1,-1.0,-1,0.91049,0.91053,0.91048,0.91052,-1,-1.0,-1
54000,2020-07-14 15:00:00+00:00,0.9098,0.9098,0.9098,0.9098,-1,-1.0,-1,0.90981,0.90981,0.90981,0.90981,-1,-1.0,-1
57600,2020-07-14 16:00:00+00:00,0.90922,0.90922,0.9092,0.9092,-1,-1.0,-1,0.90923,0.90923,0.90921,0.90921,-1,-1.0,-1
61200,2020-07-14 17:00:00+00:00,0.90881,0.90882,0.90881,0.90881,-1,-1.0,-1,0.90884,0.90886,0.90882,0.90882,-1,-1.0,-1
64800,2020-07-14 18:00:00+00:00,0.90767,0.90767,0.90765,0.90766,-1,-1.0,-1,0.90769,0.9077,0.90768,0.90769,-1,-1.0,-1
68400,2020-07-14 19:00:00+00:00,0.9074,0.90744,0.9074,0.90742,-1,-1.0,-1,0.90742,0.90747,0.90742,0.90745,-1,-1.0,-1
72000,2020-07-14 20:00:00+00:00,0.9074,0.90744,0.90739,0.90744,-1,-1.0,-1,0.90742,0.9075,0.90742,0.9075,-1,-1.0,-1
78300,2020-07-14 22:00:00+00:00,0.90775,0.90775,0.90762,0.90762,-1,-1.0,-1,0.9082,0.9082,0.90808,0.90808,-1,-1.0,-1
81900,2020-07-14 23:00:00+00:00,0.90746,0.90749,0.90743,0.90743,-1,-1.0,-1,0.90755,0.90756,0.90748,0.90748,-1,-1.0,-1
0,2020-07-15 00:00:00+00:00,0.90777,0.90779,0.90777,0.90779,-1,-1.0,-1,0.90785,0.90786,0.90785,0.90786,-1,-1.0,-1
3600,2020-07-15 01:00:00+00:00,0.90771,0.90775,0.90771,0.90772,-1,-1.0,-1,0.90777,0.90779,0.90775,0.90779,-1,-1.0,-1
7200,2020-07-15 02:00:00+00:00,0.90705,0.90705,0.90699,0.907,-1,-1.0,-1,0.9071,0.9071,0.90703,0.90704,-1,-1.0,-1
10800,2020-07-15 03:00:00+00:00,0.90678,0.90682,0.90678,0.9068,-1,-1.0,-1,0.90684,0.90688,0.90684,0.90688,-1,-1.0,-1
14400,2020-07-15 04:00:00+00:00,0.9068,0.90681,0.9068,0.90681,-1,-1.0,-1,0.90684,0.90684,0.90683,0.90684,-1,-1.0,-1
18000,2020-07-15 05:00:00+00:00,0.9063,0.90632,0.9063,0.9063,-1,-1.0,-1,0.90633,0.90635,0.90633,0.90634,-1,-1.0,-1
21600,2020-07-15 06:00:00+00:00,0.9064,0.90644,0.90638,0.9064,-1,-1.0,-1,0.90656,0.90661,0.90652,0.90656,-1,-1.0,-1
25200,2020-07-15 07:00:00+00:00,0.90589,0.90593,0.90589,0.90593,-1,-1.0,-1,0.9059,0.90595,0.9059,0.90595,-1,-1.0,-1
28800,2020-07-15 08:00:00+00:00,0.90708,0.90712,0.90708,0.9071,-1,-1.0,-1,0.90712,0.90714,0.90711,0.90714,-1,-1.0,-1
32400,2020-07-15 09:00:00+00:00,0.90728,0.90728,0.90726,0.90728,-1,-1.0,-1,0.90731,0.90731,0.90727,0.90729,-1,-1.0,-1
36000,2020-07-15 10:00:00+00:00,0.90667,0.90667,0.90666,0.90666,-1,-1.0,-1,0.90669,0.90669,0.90667,0.90668,-1,-1.0,-1
39600,2020-07-15 11:00:00+00:00,0.90615,0.90615,0.90612,0.90613,-1,-1.0,-1,0.90616,0.90616,0.90614,0.90615,-1,-1.0,-1
43200,2020-07-15 12:00:00+00:00,0.90551,0.90551,0.90547,0.90549,-1,-1.0,-1,0.90553,0.90553,0.90548,0.9055,-1,-1.0,-1
46800,2020-07-15 13:00:00+00:00,0.90499,0.90503,0.90499,0.90503,-1,-1.0,-1,0.90501,0.90507,0.90501,0.90507,-1,-1.0,-1
50400,2020-07-15 14:00:00+00:00,0.90651,0.90654,0.90651,0.90651,-1,-1.0,-1,0.90652,0.90655,0.90652,0.90653,-1,-1.0,-1
54000,2020-07-15 15:00:00+00:00,0.90454,0.90457,0.90453,0.90455,-1,-1.0,-1,0.90457,0.90459,0.90456,0.90458,-1,-1.0,-1
57600,2020-07-15 16:00:00+00:00,0.90628,0.90628,0.90625,0.90625,-1,-1.0,-1,0.90631,0.90631,0.90627,0.90627,-1,-1.0,-1
61200,2020-07-15 17:00:00+00:00,0.90638,0.90638,0.90637,0.90637,-1,-1.0,-1,0.9064,0.9064,0.90638,0.90638,-1,-1.0,-1
64800,2020-07-15 18:00:00+00:00,0.9064,0.9064,0.90635,0.9064,-1,-1.0,-1,0.90642,0.90643,0.90639,0.90641,-1,-1.0,-1
68400,2020-07-15 19:00:00+00:00,0.90653,0.90653,0.90649,0.90649,-1,-1.0,-1,0.90658,0.90658,0.90651,0.90652,-1,-1.0,-1
72000,2020-07-15 20:00:00+00:00,0.90622,0.90623,0.90619,0.9062,-1,-1.0,-1,0.90626,0.90627,0.90624,0.90625,-1,-1.0,-1
78300,2020-07-15 22:00:00+00:00,0.90638,0.90644,0.90638,0.90643,-1,-1.0,-1,0.90668,0.90668,0.90664,0.90664,-1,-1.0,-1
81900,2020-07-15 23:00:00+00:00,0.90643,0.90647,0.90643,0.90647,-1,-1.0,-1,0.9065,0.90654,0.9065,0.90654,-1,-1.0,-1
0,2020-07-16 00:00:00+00:00,0.90677,0.90682,0.90677,0.90681,-1,-1.0,-1,0.90684,0.90686,0.90682,0.90685,-1,-1.0,-1
3600,2020-07-16 01:00:00+00:00,0.9079,0.9079,0.9079,0.9079,-1,-1.0,-1,0.90794,0.90794,0.90793,0.90793,-1,-1.0,-1
7200,2020-07-16 02:00:00+00:00,0.90784,0.90784,0.90778,0.90782,-1,-1.0,-1,0.9079,0.9079,0.90783,0.90787,-1,-1.0,-1
10800,2020-07-16 03:00:00+00:00,0.90826,0.90832,0.90826,0.90832,-1,-1.0,-1,0.90833,0.90837,0.90833,0.90837,-1,-1.0,-1
14400,2020-07-16 04:00:00+00:00,0.90814,0.90814,0.90813,0.90813,-1,-1.0,-1,0.90818,0.90818,0.90816,0.90817,-1,-1.0,-1
18000,2020-07-16 05:00:00+00:00,0.90821,0.90821,0.9082,0.90821,-1,-1.0,-1,0.90823,0.90824,0.90822,0.90823,-1,-1.0,-1
21600,2020-07-16 06:00:00+00:00,0.90808,0.90812,0.90808,0.90811,-1,-1.0,-1,0.90817,0.90818,0.90812,0.90817,-1,-1.0,-1
25200,2020-07-16 07:00:00+00:00,0.90878,0.9088,0.90877,0.9088,-1,-1.0,-1,0.9088,0.90881,0.90878,0.90881,-1,-1.0,-1
28800,2020-07-16 08:00:00+00:00,0.90859,0.90859,0.90856,0.90856,-1,-1.0,-1,0.90862,0.90862,0.90858,0.90859,-1,-1.0,-1
32400,2020-07-16 09:00:00+00:00,0.90845,0.90847,0.90844,0.90847,-1,-1.0,-1,0.90846,0.90848,0.90846,0.90848,-1,-1.0,-1
36000,2020-07-16 10:00:00+00:00,0.90888,0.9089,0.90887,0.90887,-1,-1.0,-1,0.90891,0.90891,0.90889,0.9089,-1,-1.0,-1
39600,2020-07-16 11:00:00+00:00,0.90929,0.90931,0.90929,0.9093,-1,-1.0,-1,0.90932,0.90933,0.90931,0.90933,-1,-1.0,-1
43200,2020-07-16 12:00:00+00:00,0.90909,0.90913,0.90908,0.90909,-1,-1.0,-1,0.9091,0.90916,0.9091,0.90912,-1,-1.0,-1
46800,2020-07-16 13:00:00+00:00,0.90852,0.90854,0.90848,0.90854,-1,-1.0,-1,0.90855,0.90856,0.90851,0.90855,-1,-1.0,-1
50400,2020-07-16 14:00:00+00:00,0.90794,0.90794,0.90788,0.90789,-1,-1.0,-1,0.90798,0.90798,0.90791,0.90794,-1,-1.0,-1
54000,2020-07-16 15:00:00+00:00,0.90732,0.90735,0.90732,0.90735,-1,-1.0,-1,0.90736,0.90737,0.90736,0.90737,-1,-1.0,-1
57600,2020-07-16 16:00:00+00:00,0.90585,0.90585,0.90583,0.90583,-1,-1.0,-1,0.90586,0.90586,0.90585,0.90586,-1,-1.0,-1
61200,2020-07-16 17:00:00+00:00,0.90637,0.90639,0.90636,0.90638,-1,-1.0,-1,0.90639,0.90641,0.90639,0.90641,-1,-1.0,-1
64800,2020-07-16 18:00:00+00:00,0.90649,0.90649,0.90648,0.90648,-1,-1.0,-1,0.90653,0.90653,0.90651,0.90651,-1,-1.0,-1
68400,2020-07-16 19:00:00+00:00,0.90697,0.90697,0.90694,0.90694,-1,-1.0,-1,0.90699,0.90701,0.90696,0.90697,-1,-1.0,-1
72000,2020-07-16 20:00:00+00:00,0.90686,0.9069,0.90684,0.90688,-1,-1.0,-1,0.9069,0.90692,0.90688,0.90691,-1,-1.0,-1
78300,2020-07-16 22:00:00+00:00,0.90651,0.90651,0.90643,0.90643,-1,-1.0,-1,0.90683,0.90683,0.90664,0.90664,-1,-1.0,-1
81900,2020-07-16 23:00:00+00:00,0.90676,0.90676,0.90671,0.90671,-1,-1.0,-1,0.90682,0.90683,0.90679,0.90679,-1,-1.0,-1
0,2020-07-17 00:00:00+00:00,0.90676,0.90676,0.90673,0.90673,-1,-1.0,-1,0.90681,0.90681,0.90675,0.90675,-1,-1.0,-1
3600,2020-07-17 01:00:00+00:00,0.90622,0.90622,0.90618,0.90618,-1,-1.0,-1,0.90623,0.90623,0.9062,0.90621,-1,-1.0,-1
7200,2020-07-17 02:00:00+00:00,0.90603,0.90603,0.90601,0.90601,-1,-1.0,-1,0.90609,0.9061,0.90608,0.90608,-1,-1.0,-1
10800,2020-07-17 03:00:00+00:00,0.90605,0.90605,0.90602,0.90602,-1,-1.0,-1,0.90608,0.90608,0.90605,0.90606,-1,-1.0,-1
14400,2020-07-17 04:00:00+00:00,0.90626,0.90627,0.90626,0.90627,-1,-1.0,-1,0.90632,0.90632,0.9063,0.90631,-1,-1.0,-1
18000,2020-07-17 05:00:00+00:00,0.90618,0.9062,0.90618,0.9062,-1,-1.0,-1,0.90622,0.90623,0.90622,0.90623,-1,-1.0,-1
21600,2020-07-17 06:00:00+00:00,0.90651,0.90651,0.90645,0.90645,-1,-1.0,-1,0.90655,0.90655,0.9065,0.9065,-1,-1.0,-1
25200,2020-07-17 07:00:00+00:00,0.90693,0.90696,0.90692,0.90696,-1,-1.0,-1,0.90697,0.907,0.90694,0.907,-1,-1.0,-1
28800,2020-07-17 08:00:00+00:00,0.90782,0.90784,0.90782,0.90782,-1,-1.0,-1,0.90785,0.90787,0.90784,0.90784,-1,-1.0,-1
32400,2020-07-17 09:00:00+00:00,0.90865,0.90869,0.90864,0.90867,-1,-1.0,-1,0.90871,0.90873,0.9087,0.90871,-1,-1.0,-1
36000,2020-07-17 10:00:00+00:00,0.9098,0.9098,0.90978,0.9098,-1,-1.0,-1,0.90981,0.90983,0.90981,0.90983,-1,-1.0,-1
39600,2020-07-17 11:00:00+00:00,0.91044,0.91044,0.91043,0.91044,-1,-1.0,-1,0.91047,0.91047,0.91047,0.91047,-1,-1.0,-1
43200,2020-07-17 12:00:00+00:00,0.91035,0.91037,0.91035,0.91036,-1,-1.0,-1,0.91038,0.91038,0.91038,0.91038,-1,-1.0,-1
46800,2020-07-17 13:00:00+00:00,0.91233,0.91235,0.9123,0.9123,-1,-1.0,-1,0.91236,0.91236,0.91231,0.91231,-1,-1.0,-1
50400,2020-07-17 14:00:00+00:00,0.91214,0.91217,0.91214,0.91217,-1,-1.0,-1,0.91218,0.91224,0.91217,0.91222,-1,-1.0,-1
54000,2020-07-17 15:00:00+00:00,0.91122,0.91122,0.91116,0.91116,-1,-1.0,-1,0.91124,0.91124,0.91119,0.91119,-1,-1.0,-1
57600,2020-07-17 16:00:00+00:00,0.91143,0.91146,0.91143,0.91146,-1,-1.0,-1,0.91146,0.9115,0.91146,0.9115,-1,-1.0,-1
61200,2020-07-17 17:00:00+00:00,0.91065,0.91067,0.91063,0.91067,-1,-1.0,-1,0.91068,0.91071,0.91068,0.91071,-1,-1.0,-1
64800,2020-07-17 18:00:00+00:00,0.91067,0.91069,0.91067,0.91069,-1,-1.0,-1,0.91071,0.91071,0.9107,0.9107,-1,-1.0,-1
68400,2020-07-17 19:00:00+00:00,0.91014,0.91016,0.91011,0.91014,-1,-1.0,-1,0.91015,0.91018,0.91014,0.91017,-1,-1.0,-1
72000,2020-07-17 20:00:00+00:00,0.90989,0.90989,0.90984,0.90984,-1,-1.0,-1,0.90993,0.90993,0.90986,0.90986,-1,-1.0,-1
0,2020-07-20 00:00:00+00:00,0.9102,0.9102,0.9102,0.9102,-1,-1.0,-1,0.91026,0.91027,0.91026,0.91026,-1,-1.0,-1
3600,2020-07-20 01:00:00+00:00,0.91031,0.91032,0.9103,0.9103,-1,-1.0,-1,0.91037,0.91037,0.91036,0.91036,-1,-1.0,-1
7200,2020-07-20 02:00:00+00:00,0.91137,0.91137,0.91137,0.91137,-1,-1.0,-1,0.9114,0.91141,0.9114,0.91141,-1,-1.0,-1
10800,2020-07-20 03:00:00+00:00,0.9119,0.9119,0.9119,0.9119,-1,-1.0,-1,0.91194,0.91194,0.91193,0.91194,-1,-1.0,-1
14400,2020-07-20 04:00:00+00:00,0.91192,0.91192,0.91191,0.91192,-1,-1.0,-1,0.91194,0.91194,0.91194,0.91194,-1,-1.0,-1
18000,2020-07-20 05:00:00+00:00,0.91314,0.91316,0.91304,0.91304,-1,-1.0,-1,0.91319,0.91321,0.91307,0.91307,-1,-1.0,-1
21600,2020-07-20 06:00:00+00:00,0.91327,0.91329,0.91326,0.91327,-1,-1.0,-1,0.9133,0.91334,0.9133,0.9133,-1,-1.0,-1
25200,2020-07-20 07:00:00+00:00,0.91282,0.91285,0.91282,0.91283,-1,-1.0,-1,0.91285,0.91288,0.91285,0.91285,-1,-1.0,-1
28800,2020-07-20 08:00:00+00:00,0.91104,0.91105,0.91093,0.91093,-1,-1.0,-1,0.91107,0.91107,0.91096,0.91097,-1,-1.0,-1
32400,2020-07-20 09:00:00+00:00,0.91022,0.91022,0.91019,0.9102,-1,-1.0,-1,0.91023,0.91024,0.9102,0.91021,-1,-1.0,-1
36000,2020-07-20 10:00:00+00:00,0.90994,0.90994,0.90991,0.90991,-1,-1.0,-1,0.90998,0.90998,0.90994,0.90994,-1,-1.0,-1
39600,2020-07-20 11:00:00+00:00,0.90871,0.90875,0.90871,0.90873,-1,-1.0,-1,0.90874,0.90876,0.90874,0.90875,-1,-1.0,-1
43200,2020-07-20 12:00:00+00:00,0.90601,0.90602,0.906,0.90602,-1,-1.0,-1,0.90603,0.90604,0.90603,0.90604,-1,-1.0,-1
46800,2020-07-20 13:00:00+00:00,0.90438,0.90441,0.90438,0.90439,-1,-1.0,-1,0.9044,0.90443,0.9044,0.9044,-1,-1.0,-1
50400,2020-07-20 14:00:00+00:00,0.90423,0.90423,0.9042,0.9042,-1,-1.0,-1,0.90425,0.90425,0.90423,0.90423,-1,-1.0,-1
54000,2020-07-20 15:00:00+00:00,0.90458,0.90459,0.90455,0.90455,-1,-1.0,-1,0.9046,0.9046,0.90457,0.90457,-1,-1.0,-1
57600,2020-07-20 16:00:00+00:00,0.9041,0.9041,0.90407,0.90407,-1,-1.0,-1,0.90412,0.90412,0.90409,0.90409,-1,-1.0,-1
61200,2020-07-20 17:00:00+00:00,0.90418,0.90418,0.90416,0.90416,-1,-1.0,-1,0.90422,0.90422,0.90419,0.9042,-1,-1.0,-1
64800,2020-07-20 18:00:00+00:00,0.90363,0.90364,0.90363,0.90364,-1,-1.0,-1,0.90366,0.90367,0.90366,0.90367,-1,-1.0,-1
68400,2020-07-20 19:00:00+00:00,0.90334,0.9034,0.90334,0.9034,-1,-1.0,-1,0.90336,0.90341,0.90336,0.90341,-1,-1.0,-1
72000,2020-07-20 20:00:00+00:00,0.90444,0.90444,0.90443,0.90443,-1,-1.0,-1,0.90446,0.90447,0.90446,0.90447,-1,-1.0,-1
78300,2020-07-20 22:00:00+00:00,0.90398,0.904,0.90398,0.90398,-1,-1.0,-1,0.90415,0.90415,0.90415,0.90415,-1,-1.0,-1
81900,2020-07-20 23:00:00+00:00,0.90427,0.90427,0.90425,0.90425,-1,-1.0,-1,0.90429,0.90429,0.90429,0.90429,-1,-1.0,-1
0,2020-07-21 00:00:00+00:00,0.9048,0.90483,0.9048,0.9048,-1,-1.0,-1,0.90484,0.90489,0.90484,0.90485,-1,-1.0,-1
3600,2020-07-21 01:00:00+00:00,0.90402,0.90404,0.90402,0.90404,-1,-1.0,-1,0.90407,0.9041,0.90406,0.9041,-1,-1.0,-1
7200,2020-07-21 02:00:00+00:00,0.9042,0.9042,0.90417,0.90417,-1,-1.0,-1,0.90421,0.90423,0.90421,0.90423,-1,-1.0,-1
10800,2020-07-21 03:00:00+00:00,0.9039,0.9039,0.9039,0.9039,-1,-1.0,-1,0.90395,0.90395,0.90394,0.90394,-1,-1.0,-1
14400,2020-07-21 04:00:00+00:00,0.90351,0.90355,0.90351,0.90353,-1,-1.0,-1,0.90357,0.9036,0.90356,0.90356,-1,-1.0,-1
18000,2020-07-21 05:00:00+00:00,0.90322,0.90322,0.9032,0.90321,-1,-1.0,-1,0.90327,0.90327,0.90325,0.90327,-1,-1.0,-1
21600,2020-07-21 06:00:00+00:00,0.90253,0.90255,0.9025,0.90253,-1,-1.0,-1,0.90258,0.90259,0.90253,0.90259,-1,-1.0,-1
25200,2020-07-21 07:00:00+00:00,0.90178,0.90181,0.90178,0.90181,-1,-1.0,-1,0.9018,0.90183,0.9018,0.90183,-1,-1.0,-1
28800,2020-07-21 08:00:00+00:00,0.90285,0.9029,0.90285,0.90289,-1,-1.0,-1,0.90286,0.90292,0.90286,0.9029,-1,-1.0,-1
32400,2020-07-21 09:00:00+00:00,0.90135,0.90136,0.90135,0.90135,-1,-1.0,-1,0.90138,0.90138,0.90138,0.90138,-1,-1.0,-1
36000,2020-07-21 10:00:00+00:00,0.90182,0.90183,0.90181,0.90183,-1,-1.0,-1,0.90185,0.90185,0.90185,0.90185,-1,-1.0,-1
39600,2020-07-21 11:00:00+00:00,0.90052,0.90057,0.90052,0.90056,-1,-1.0,-1,0.90053,0.90059,0.90053,0.90059,-1,-1.0,-1
43200,2020-07-21 12:00:00+00:00,0.90102,0.90106,0.90101,0.90104,-1,-1.0,-1,0.90105,0.90108,0.90102,0.90106,-1,-1.0,-1
46800,2020-07-21 13:00:00+00:00,0.90033,0.90042,0.90033,0.9004,-1,-1.0,-1,0.90036,0.90044,0.90036,0.90042,-1,-1.0,-1
50400,2020-07-21 14:00:00+00:00,0.90131,0.90131,0.90128,0.9013,-1,-1.0,-1,0.90133,0.90133,0.9013,0.90132,-1,-1.0,-1
54000,2020-07-21 15:00:00+00:00,0.90117,0.90117,0.90111,0.90111,-1,-1.0,-1,0.9012,0.9012,0.90112,0.90113,-1,-1.0,-1
57600,2020-07-21 16:00:00+00:00,0.90251,0.90251,0.9025,0.9025,-1,-1.0,-1,0.90252,0.90253,0.90252,0.90252,-1,-1.0,-1
61200,2020-07-21 17:00:00+00:00,0.90369,0.9037,0.90369,0.90369,-1,-1.0,-1,0.90371,0.90371,0.90371,0.90371,-1,-1.0,-1
64800,2020-07-21 18:00:00+00:00,0.90366,0.90371,0.90364,0.9037,-1,-1.0,-1,0.90369,0.90374,0.90366,0.90374,-1,-1.0,-1
68400,2020-07-21 19:00:00+00:00,0.90378,0.9039,0.90378,0.9039,-1,-1.0,-1,0.90383,0.90393,0.90382,0.90392,-1,-1.0,-1
72000,2020-07-21 20:00:00+00:00,0.9051,0.90511,0.90506,0.90507,-1,-1.0,-1,0.90513,0.90513,0.90508,0.90509,-1,-1.0,-1
78300,2020-07-21 22:00:00+00:00,0.90624,0.90625,0.90601,0.90611,-1,-1.0,-1,0.9065,0.9065,0.90626,0.90634,-1,-1.0,-1
81900,2020-07-21 23:00:00+00:00,0.90587,0.90589,0.90585,0.90585,-1,-1.0,-1,0.90597,0.90598,0.90594,0.90594,-1,-1.0,-1
0,2020-07-22 00:00:00+00:00,0.90595,0.90595,0.9059,0.90592,-1,-1.0,-1,0.90599,0.906,0.90596,0.90597,-1,-1.0,-1
3600,2020-07-22 01:00:00+00:00,0.90562,0.90562,0.9056,0.9056,-1,-1.0,-1,0.90567,0.90567,0.90565,0.90565,-1,-1.0,-1
7200,2020-07-22 02:00:00+00:00,0.90658,0.90661,0.90656,0.90657,-1,-1.0,-1,0.90661,0.90665,0.90661,0.90661,-1,-1.0,-1
10800,2020-07-22 03:00:00+00:00,0.90704,0.90704,0.90703,0.90704,-1,-1.0,-1,0.90707,0.90709,0.90707,0.90709,-1,-1.0,-1
14400,2020-07-22 04:00:00+00:00,0.90694,0.90694,0.90694,0.90694,-1,-1.0,-1,0.90699,0.90699,0.90699,0.90699,-1,-1.0,-1
18000,2020-07-22 05:00:00+00:00,0.9072,0.90723,0.90719,0.90723,-1,-1.0,-1,0.90725,0.90728,0.90725,0.90728,-1,-1.0,-1
21600,2020-07-22 06:00:00+00:00,0.90691,0.90694,0.90691,0.90692,-1,-1.0,-1,0.90695,0.90696,0.90693,0.90693,-1,-1.0,-1
25200,2020-07-22 07:00:00+00:00,0.90725,0.90725,0.90717,0.9072,-1,-1.0,-1,0.90726,0.90726,0.90721,0.90724,-1,-1.0,-1
28800,2020-07-22 08:00:00+00:00,0.90874,0.90874,0.90867,0.90868,-1,-1.0,-1,0.90875,0.90875,0.90869,0.90871,-1,-1.0,-1
32400,2020-07-22 09:00:00+00:00,0.9104,0.91042,0.9104,0.91042,-1,-1.0,-1,0.91041,0.91045,0.91041,0.91045,-1,-1.0,-1
36000,2020-07-22 10:00:00+00:00,0.91083,0.91083,0.91081,0.91081,-1,-1.0,-1,0.91084,0.91085,0.91082,0.91082,-1,-1.0,-1
39600,2020-07-22 11:00:00+00:00,0.91151,0.91156,0.9115,0.91155,-1,-1.0,-1,0.91153,0.91157,0.91152,0.91157,-1,-1.0,-1
43200,2020-07-22 12:00:00+00:00,0.91181,0.91182,0.91177,0.9118,-1,-1.0,-1,0.91184,0.91185,0.9118,0.91184,-1,-1.0,-1
46800,2020-07-22 13:00:00+00:00,0.91197,0.91204,0.91197,0.91204,-1,-1.0,-1,0.912,0.91207,0.912,0.91207,-1,-1.0,-1
50400,2020-07-22 14:00:00+00:00,0.91139,0.91139,0.91139,0.91139,-1,-1.0,-1,0.91144,0.91144,0.91143,0.91143,-1,-1.0,-1
54000,2020-07-22 15:00:00+00:00,0.91051,0.91053,0.9105,0.91052,-1,-1.0,-1,0.91054,0.91055,0.91051,0.91053,-1,-1.0,-1
57600,2020-07-22 16:00:00+00:00,0.91027,0.91029,0.91024,0.91026,-1,-1.0,-1,0.9103,0.9103,0.91028,0.91028,-1,-1.0,-1
61200,2020-07-22 17:00:00+00:00,0.90893,0.90894,0.90893,0.90894,-1,-1.0,-1,0.90897,0.90898,0.90897,0.90897,-1,-1.0,-1
64800,2020-07-22 18:00:00+00:00,0.90878,0.90878,0.90876,0.90877,-1,-1.0,-1,0.9088,0.9088,0.9088,0.9088,-1,-1.0,-1
